rel_path,name,ext,size_bytes,category,tax_category,confidence,reason,import_relevance
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-02.pdf,2024-05-02.pdf,.pdf,520291,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-02.xlsx,2024-05-02.xlsx,.xlsx,2445015,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-04.pdf,2024-05-04.pdf,.pdf,512098,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-04.xlsx,2024-05-04.xlsx,.xlsx,2517306,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-05.pdf,2024-05-05.pdf,.pdf,527030,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-05.xlsx,2024-05-05.xlsx,.xlsx,2522644,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-07.pdf,2024-05-07.pdf,.pdf,493047,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-07.xlsx,2024-05-07.xlsx,.xlsx,2727532,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-08.pdf,2024-05-08.pdf,.pdf,495083,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-08.xlsx,2024-05-08.xlsx,.xlsx,2626177,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-09.pdf,2024-05-09.pdf,.pdf,518065,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-09.xlsx,2024-05-09.xlsx,.xlsx,3018064,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-11.xlsx,2024-05-11.xlsx,.xlsx,2698940,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-12.pdf,2024-05-12.pdf,.pdf,455772,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-12.xlsx,2024-05-12.xlsx,.xlsx,2630701,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-13.pdf,2024-05-13.pdf,.pdf,463030,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-13.xlsx,2024-05-13.xlsx,.xlsx,2715017,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-14.pdf,2024-05-14.pdf,.pdf,449033,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-14.xlsx,2024-05-14.xlsx,.xlsx,2525904,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-15.pdf,2024-05-15.pdf,.pdf,445198,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-15.xlsx,2024-05-15.xlsx,.xlsx,2510838,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-16.xlsx,2024-05-16.xlsx,.xlsx,2510871,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-17.xlsx,2024-05-17.xlsx,.xlsx,2562037,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-19.xlsx,2024-05-19.xlsx,.xlsx,2566629,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-20.xlsx,2024-05-20.xlsx,.xlsx,2566650,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-21.xlsx,2024-05-21.xlsx,.xlsx,2543516,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-22.xlsx,2024-05-22.xlsx,.xlsx,2507696,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-23.xlsx,2024-05-23.xlsx,.xlsx,2744934,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-25.xlsx,2024-05-25.xlsx,.xlsx,2729232,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-26.xlsx,2024-05-26.xlsx,.xlsx,2726733,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-27.xlsx,2024-05-27.xlsx,.xlsx,2758810,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-28.xlsx,2024-05-28.xlsx,.xlsx,2838087,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-29.xlsx,2024-05-29.xlsx,.xlsx,2783039,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-05-30.xlsx,2024-05-30.xlsx,.xlsx,2752905,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-06-01.xlsx,2024-06-01.xlsx,.xlsx,2867266,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-06-02.xlsx,2024-06-02.xlsx,.xlsx,2708532,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-06-06.xlsx,2024-06-06.xlsx,.xlsx,2810024,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-06-08.xlsx,2024-06-08.xlsx,.xlsx,3066785,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-06.xlsx,2024-07-06.xlsx,.xlsx,3378402,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-07.xlsx,2024-07-07.xlsx,.xlsx,2536458,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-08.xlsx,2024-07-08.xlsx,.xlsx,2384286,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-09.pdf,2024-07-09.pdf,.pdf,431480,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-09.xlsx,2024-07-09.xlsx,.xlsx,3311730,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-10.pdf,2024-07-10.pdf,.pdf,557951,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-10.xlsx,2024-07-10.xlsx,.xlsx,3563184,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-11.pdf,2024-07-11.pdf,.pdf,561680,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-11.xlsx,2024-07-11.xlsx,.xlsx,3461509,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-13.xlsx,2024-07-13.xlsx,.xlsx,3428811,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-14.xlsx,2024-07-14.xlsx,.xlsx,3495805,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-15.pdf,2024-07-15.pdf,.pdf,582378,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-15.xlsx,2024-07-15.xlsx,.xlsx,3563801,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-16.pdf,2024-07-16.pdf,.pdf,802673,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-16.xlsx,2024-07-16.xlsx,.xlsx,3767509,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-17.pdf,2024-07-17.pdf,.pdf,767148,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-17.xlsx,2024-07-17.xlsx,.xlsx,3593867,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-18.xlsx,2024-07-18.xlsx,.xlsx,3325625,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-20.pdf,2024-07-20.pdf,.pdf,757371,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-20.xlsx,2024-07-20.xlsx,.xlsx,3348794,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-21.xlsx,2024-07-21.xlsx,.xlsx,4350095,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-22.xlsx,2024-07-22.xlsx,.xlsx,3891687,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-23.xlsx,2024-07-23.xlsx,.xlsx,3969969,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-24.xlsx,2024-07-24.xlsx,.xlsx,3881674,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-25.xlsx,2024-07-25.xlsx,.xlsx,3719970,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-27.xlsx,2024-07-27.xlsx,.xlsx,3911071,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-28.xlsx,2024-07-28.xlsx,.xlsx,3839058,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-29.xlsx,2024-07-29.xlsx,.xlsx,3795773,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-30.xlsx,2024-07-30.xlsx,.xlsx,3821506,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-07-31.xlsx,2024-07-31.xlsx,.xlsx,3693219,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-10.xlsx,2024-08-10.xlsx,.xlsx,3267724,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-11.xlsx,2024-08-11.xlsx,.xlsx,3488851,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-12.xlsx,2024-08-12.xlsx,.xlsx,3326247,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-13.xlsx,2024-08-13.xlsx,.xlsx,3168530,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-14.xlsx,2024-08-14.xlsx,.xlsx,3343995,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-15.xlsx,2024-08-15.xlsx,.xlsx,3321009,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-17.xlsx,2024-08-17.xlsx,.xlsx,3347993,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-18.xlsx,2024-08-18.xlsx,.xlsx,3439083,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-19.xlsx,2024-08-19.xlsx,.xlsx,3325993,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-20.xlsx,2024-08-20.xlsx,.xlsx,3471448,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-21.xlsx,2024-08-21.xlsx,.xlsx,3500979,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-22.xlsx,2024-08-22.xlsx,.xlsx,3455770,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-24.xlsx,2024-08-24.xlsx,.xlsx,3394495,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-25.xlsx,2024-08-25.xlsx,.xlsx,3439952,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-26.xlsx,2024-08-26.xlsx,.xlsx,3374285,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-27.xlsx,2024-08-27.xlsx,.xlsx,3380682,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-28.xlsx,2024-08-28.xlsx,.xlsx,3434580,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-29.xlsx,2024-08-29.xlsx,.xlsx,3447276,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-31.xlsx,2024-08-31.xlsx,.xlsx,3398216,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-6.xlsx,2024-08-6.xlsx,.xlsx,3250044,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-7.xlsx,2024-08-7.xlsx,.xlsx,3384225,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-08-8 .xlsx,2024-08-8 .xlsx,.xlsx,3370251,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-01.xlsx,2024-09-01.xlsx,.xlsx,3394806,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-02.xlsx,2024-09-02.xlsx,.xlsx,3460516,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-03.xlsx,2024-09-03.xlsx,.xlsx,3494766,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-05.xlsx,2024-09-05.xlsx,.xlsx,3484178,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-07.xlsx,2024-09-07.xlsx,.xlsx,3631429,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-08.xlsx,2024-09-08.xlsx,.xlsx,3490168,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-09.xlsx,2024-09-09.xlsx,.xlsx,3573877,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-10.xlsx,2024-09-10.xlsx,.xlsx,3418197,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-11.xlsx,2024-09-11.xlsx,.xlsx,3371416,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-12.xlsx,2024-09-12.xlsx,.xlsx,3303764,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-14.xlsx,2024-09-14.xlsx,.xlsx,3361566,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-15.xlsx,2024-09-15.xlsx,.xlsx,3347663,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-17.xlsx,2024-09-17.xlsx,.xlsx,3227886,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-18.xlsx,2024-09-18.xlsx,.xlsx,3279151,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-19.xlsx,2024-09-19.xlsx,.xlsx,3347435,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-21.xlsx,2024-09-21.xlsx,.xlsx,3265672,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/2024-09-24.xlsx,2024-09-24.xlsx,.xlsx,3332001,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/93ecc7a1-e0a5-415e-b9ae-d5b2e28e8c05.jfif,93ecc7a1-e0a5-415e-b9ae-d5b2e28e8c05.jfif,.jfif,168098,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/Thumbs.db,Thumbs.db,.db,204288,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/~$2024-05-20.xlsx,~$2024-05-20.xlsx,.xlsx,165,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/التقرير اليومي المحدث/~$2024-07-6.xlsx,~$2024-07-6.xlsx,.xlsx,165,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/تقرير مقاول البوابات Rev01 .docx,تقرير مقاول البوابات Rev01 .docx,.docx,201927,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
09_REPORTS_OUT/تقارير الاستشاري/تقرير مقاول البوابات Rev01 .pdf,تقرير مقاول البوابات Rev01 .pdf,.pdf,183873,report_out,report,high,Path under 09_REPORTS_OUT/ → auto-generated reports.,LOW — auto-generated derivative; not imported.
