contract_no,claim_seq,item_no,description_ar_snapshot,unit_snapshot,unit_price_snapshot,contractual_qty_snapshot,prev_progress,curr_progress,cumulative_qty,period_amount,progress_pct,source_sheet,source_row,source_file,extraction_method,confidence_level,data_quality_notes
CMH_01-C01,3,66,توريد وتركيب قواطع زجاجيه داخليه من زجاج  سيكوريت عازل للصوت ثخانة 12مم مركّبة على مقاطع من  الألمنيوم )لون اسود 9005RAL (  مثبتة  بالسقف والأرض بإرتفاع 2700مم .ويشمل العمل الاطار والقوائم  والتثبيت بتيوب حديد ابعاد 4*8 سم وسماكة 2ملم  والملصقات بأماكن محددة حسب التصميم ، وفواصل البوليكاربونيت الجاف بين الألواح الزجاجية وقطع الإكسسوار ومانع التسرب والمواد الأخُرى المطلوبة لاستكمال التركيب حسب المخططات وتعليمات االمهندس المشرف.,م²,900.0,4000.0,0.0,296.0,296.0,266400.0,7.3999999999999995,بنود المطالبات,37,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,3,74,توريد وتركيب قاطع جداري ثخانة 100مم ذو الواح جبسية مقاومه للحريق  ثخانة 5.12مم تركب من الجهتين )طبقات مزدوجة( يشمل المسامير المعدنية و المزالج / الأعضاء المعدنية الساندة والسكك والغطاء العازل للصوت )صوف صخري( وكل الإكسسوارات حسب المخطط والمواصفات وتعليمات المهندس المشرف.,م²,180.0,12526.0,1194.1399999999999,1381.98,2576.12,248756.4,20.566182340731277,بنود المطالبات,38,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,3,125,دهان بلون رمادي بيج على الألواح الجبسية والألواح الاسمنتية 100-WPF,م²,25.2,12700.0,0.0,680.09,680.09,17138.268,5.355039370078741,بنود المطالبات,39,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,3,128,.دهان بلون رمادي اسمنتي على الألواح الجبسية والألواح الاسمنتية 200-WPF,م²,30.0,2088.0,0.0,118.72,118.72,3561.6,5.685823754789272,بنود المطالبات,40,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,3,177,للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع /المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة ومنافس الهواء الآلية و المحابس  وكافة الاكسسوارات اللازمة، كما هو مبين في المخططات لتركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية قطر 25 مم,م.ط,70.8,221.0,0.0,40.0,40.0,2832.0,18.099547511312217,بنود المطالبات,41,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,3,178,للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع /المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة ومنافس الهواء الآلية و المحابس  وكافة الاكسسوارات اللازمة، كما هو مبين في المخططات لتركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية :قطر 32مم,م.ط,102.0,207.0,0.0,27.0,27.0,2754.0,13.043478260869565,بنود المطالبات,42,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,3,179,للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع /المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة ومنافس الهواء الآلية و المحابس  وكافة الاكسسوارات اللازمة، كما هو مبين في المخططات لتركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية :قطر 40 مم,م.ط,85.2,103.0,0.0,12.0,12.0,1022.4000000000001,11.650485436893204,بنود المطالبات,43,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,3,180,للمواسير داخل المبنى من مواسير متعددة الطبقات بولي بروبلين كما هو موصف تشمل كافة القطع التركيبية )مثل القارنات من الحديد الصلب الغير قابل للصدأ والأكواع /المنحنيات والتفريعات والدعامات( والصمامات ومخمدات الصدمة ومنافس الهواء الآلية و المحابس  وكافة الاكسسوارات اللازمة، كما هو مبين في المخططات لتركيب مايلي من الأقطار الخارجية مع ربطه بالشبكة الحالية لاقرب نقطة و على المقاول تقديم المخططات التنفيذية و الحسابات الهيدروليكية و اعتمادها قبل البدا بالتنفيذ الاعمال من المهندس المشرف للاقطار  الداخلية:قطر 50 مم,م.ط,94.8,218.0,0.0,18.0,18.0,1706.3999999999999,8.256880733944955,بنود المطالبات,44,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,3,185,مواسير صرف وتهوية مصنوعة من 4UPVC class  ذات وصلات انضغاطية ومطاط كما هو موصف وتشمل التهوية من خلال السطح مع الغطاء و طبات التسليك، وكافة قطع التركيبات والعلاقات اللازمة لإستكمال تركيب مايلي من الأقطار الداخلية:قطر 50 مم,م.ط,75.6,426.0,0.0,93.6,93.6,7076.159999999999,21.971830985915492,بنود المطالبات,45,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,3,186,مواسير صرف وتهوية مصنوعة من 4UPVC class  ذات وصلات انضغاطية ومطاط كما هو موصف وتشمل التهوية من خلال السطح مع الغطاء و طبات التسليك، وكافة قطع التركيبات والعلاقات اللازمة لإستكمال تركيب مايلي من الأقطار الداخلية:قطر 75 مم,م.ط,91.2,934.0,0.0,117.0,117.0,10670.4,12.526766595289079,بنود المطالبات,46,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,3,187,مواسير صرف وتهوية مصنوعة من 4UPVC class  ذات وصلات انضغاطية ومطاط كما هو موصف وتشمل التهوية من خلال السطح مع الغطاء و طبات التسليك، وكافة قطع التركيبات والعلاقات اللازمة لإستكمال تركيب مايلي من الأقطار الداخلية:قطر 110 مم,م.ط,102.0,961.0,0.0,259.2,259.2,26438.399999999998,26.97190426638918,بنود المطالبات,47,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,3,199, يشمل العمل كافة قطع التركيبات مثل الأكواع  والتيهات ، 40. schتوريد و تركيب انابيب فولاذية سوداء والوصلات والقارنات والنقاصات/المخفضات ومنافس الهواء الآلية وتكون الوصلات من نوع  فيكتوليك او ما يماثلها للأقطار 50 مم أو أكبر، و تكون الوصلات قلووظ للأقطار أقل من 50 مم، والبند يشمل  العلاقات والدعامات للمواسير و المحابس  و الصرف ان لزم والدهان  لكامل الشبكة كما يلزم لاتمام العمل. و بناء على توجيهات مهندس المشرف  ومتطلبات الدفاعNFPA  ويشمل البند جميع ما يلزم لاتمام الأعمال طبقا للمواصفات و طبقا لمتطلبات ال المدني من الكشف على الشبكة الحالية وفحصها كما هو موضح على المخططات و على المقاول تقديم:المخططات التنفيذية و اعتمادها قبل بدء بالتنفيذ من المهندس المشرف كما هو موصف للأقطار التالية 25 mm dia.,م.ط,108.0,3900.0,0.0,736.2,736.2,79509.6,18.876923076923077,بنود المطالبات,48,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
